,0
11334,8
11335,8
11336,8
11337,0
11338,9
11339,9
11340,9
11341,10
11342,10
11343,11
11344,11
11345,11
11346,12
11347,12
11348,13
11349,13
11350,14
11351,14
11352,14
11353,14
11354,0
11355,0
11356,0
11357,3
11358,3
11359,3
11360,3
11361,3
11362,1
11363,1
11364,1
11365,1
11366,0
11367,0
11368,0
11369,4
11370,4
11371,4
11372,4
11373,4
11374,2
11375,2
11376,2
11377,2
11378,0
11379,0
11380,0
11381,0
11382,0
11383,0
11384,0
11385,17
11386,17
11387,17
11388,0
11389,0
11390,0
11391,15
11392,15
11393,15
11394,15
11395,15
11396,15
11397,15
11398,15
11399,15
11400,0
11401,0
11402,16
11403,16
11404,16
11405,16
11406,16
11407,16
11408,16
11409,16
11410,16
11411,0
11412,0
11413,0
11414,16
11415,16
11416,16
11417,16
11418,16
11419,16
11420,16
11421,0
11422,0
11423,5
11424,5
11425,5
11426,5
11427,6
11428,6
11429,6
11430,7
11431,7
11432,7
11433,8
11434,8
11435,8
11436,0
11437,9
11438,9
11439,9
11440,10
11441,0
11442,11
11443,11
11444,12
11445,12
11446,13
11447,13
11448,0
11449,14
11450,14
11451,14
11452,0
11453,0
11454,0
11455,3
11456,3
11457,3
11458,3
11459,3
11460,1
11461,1
11462,1
11463,1
11464,0
11465,0
11466,4
11467,4
11468,4
11469,4
11470,4
11471,2
11472,2
11473,2
11474,2
11475,2
11476,0
11477,0
11478,0
11479,0
11480,17
11481,17
11482,17
11483,17
11484,0
11485,0
11486,0
11487,0
11488,15
11489,15
11490,15
11491,15
11492,15
11493,15
11494,15
11495,0
11496,16
11497,16
11498,16
11499,16
11500,16
11501,16
11502,16
11503,16
11504,16
11505,16
11506,0
11507,16
11508,16
11509,16
11510,16
11511,16
11512,16
11513,16
11514,16
11515,0
11516,0
11517,0
11518,5
11519,5
11520,5
11521,6
11522,6
11523,6
11524,6
11525,7
11526,7
11527,7
11528,7
11529,8
11530,8
11531,8
11532,8
11533,9
11534,9
11535,9
11536,10
11537,11
11538,11
11539,11
11540,12
11541,0
11542,13
11543,13
11544,14
11545,14
11546,14
11547,14
11548,0
11549,0
11550,0
11551,3
11552,3
11553,3
11554,3
11555,3
11556,1
11557,1
11558,1
11559,1
11560,0
11561,0
11562,0
11563,4
11564,4
11565,4
11566,4
11567,4
11568,2
11569,2
11570,2
11571,2
11572,0
11573,0
11574,0
11575,0
11576,0
11577,17
11578,17
11579,17
11580,0
11581,0
11582,0
11583,0
11584,15
11585,15
11586,15
11587,15
11588,15
11589,15
11590,15
11591,15
11592,0
11593,16
11594,16
11595,16
11596,16
11597,16
11598,16
11599,16
11600,16
11601,16
11602,16
11603,0
11604,0
11605,16
11606,16
11607,16
11608,16
11609,16
11610,16
11611,16
11612,16
11613,16
11614,16
11615,0
11616,0
11617,0
11618,0
11619,0
11620,0
11621,0
11622,0
11623,0
11624,0
11625,5
11626,5
11627,5
11628,6
11629,6
11630,6
11631,7
11632,7
11633,7
11634,8
11635,8
11636,8
11637,8
11638,9
11639,9
11640,9
11641,10
11642,10
11643,11
11644,11
11645,11
11646,12
11647,12
11648,13
11649,13
11650,13
11651,14
11652,14
11653,14
11654,0
11655,0
11656,0
11657,3
11658,3
11659,3
11660,3
11661,3
11662,1
11663,1
11664,1
11665,0
11666,0
11667,0
11668,4
11669,4
11670,4
11671,4
11672,4
11673,4
11674,2
11675,2
11676,2
11677,2
11678,2
11679,0
11680,0
11681,0
11682,0
11683,17
11684,17
11685,17
11686,0
11687,0
11688,0
11689,0
11690,15
11691,15
11692,15
11693,15
11694,15
11695,15
11696,15
11697,15
11698,15
11699,0
11700,16
11701,16
11702,16
11703,16
11704,16
11705,16
11706,16
11707,16
11708,16
11709,0
11710,0
11711,16
11712,16
11713,16
11714,16
11715,16
11716,16
11717,16
11718,16
11719,0
11720,0
11721,5
11722,5
11723,5
11724,5
11725,6
11726,6
11727,6
11728,7
11729,7
11730,7
11731,7
11732,8
11733,8
11734,8
11735,8
11736,9
11737,9
11738,9
11739,10
11740,10
11741,11
11742,11
11743,11
11744,12
11745,12
11746,13
11747,13
11748,13
11749,14
11750,14
11751,14
11752,0
11753,0
11754,0
11755,3
11756,3
11757,3
11758,3
11759,3
11760,1
11761,1
11762,1
11763,1
11764,0
11765,0
11766,0
11767,0
11768,4
11769,4
11770,4
11771,4
11772,4
11773,2
11774,2
11775,2
11776,2
11777,2
11778,0
11779,0
11780,0
11781,0
11782,17
11783,17
11784,17
11785,17
11786,17
11787,0
11788,0
11789,0
11790,0
11791,15
11792,15
11793,15
11794,15
11795,15
11796,15
11797,0
11798,16
11799,16
11800,16
11801,16
11802,16
11803,16
11804,16
11805,16
11806,16
11807,16
11808,16
11809,16
11810,0
11811,0
11812,0
11813,16
11814,16
11815,16
11816,16
11817,16
11818,16
11819,16
11820,16
11821,16
11822,16
11823,0
11824,0
11825,0
11826,5
11827,5
11828,5
11829,5
11830,5
11831,6
11832,6
11833,6
11834,7
11835,7
11836,7
11837,7
11838,8
11839,8
11840,8
11841,0
11842,9
11843,9
11844,0
11845,10
11846,11
11847,11
11848,0
11849,12
11850,13
11851,13
11852,13
11853,14
11854,14
11855,14
11856,0
11857,0
11858,0
11859,3
11860,3
11861,3
11862,3
11863,3
11864,1
11865,1
11866,1
11867,1
11868,0
11869,0
11870,4
11871,4
11872,4
11873,4
11874,4
11875,2
11876,2
11877,2
11878,2
11879,2
11880,0
11881,0
11882,0
11883,0
11884,17
11885,17
11886,17
11887,17
11888,0
11889,0
11890,0
11891,0
11892,15
11893,15
11894,15
11895,15
11896,15
11897,15
11898,15
11899,15
11900,16
11901,16
11902,16
11903,16
11904,16
11905,16
11906,16
11907,16
11908,16
11909,0
11910,16
11911,16
11912,16
11913,16
11914,16
11915,16
11916,16
11917,16
11918,16
11919,16
11920,16
11921,0
11922,0
11923,0
11924,0
11925,0
11926,0
11927,0
11928,0
11929,0
11930,0
11931,0
11932,0
11933,0
11934,0
11935,0
11936,0
11937,0
11938,0
11939,0
11940,0
11941,0
11942,0
11943,0
11944,0
11945,0
11946,0
11947,0
11948,0
11949,0
11950,0
11951,0
11952,0
11953,0
11954,0
11955,0
11956,0
11957,0
11958,0
11959,0
11960,0
11961,0
11962,0
11963,0
11964,0
11965,0
11966,0
11967,0
11968,0
11969,0
11970,0
11971,0
11972,0
11973,0
11974,0
11975,0
11976,0
11977,0
11978,0
11979,0
11980,0
11981,0
11982,0
11983,0
11984,0
11985,0
11986,0
11987,0
11988,0
11989,0
11990,0
11991,0
11992,0
11993,0
11994,0
11995,0
11996,0
11997,0
11998,0
11999,0
12000,0
12001,0
12002,0
12003,0
12004,0
12005,0
12006,0
12007,0
12008,0
12009,0
12010,0
12011,0
12012,0
12013,0
12014,0
12015,0
12016,0
12017,0
12018,0
12019,0
12020,0
12021,0
12022,0
12023,0
12024,0
12025,0
12026,0
12027,0
12028,0
12029,0
12030,0
12031,0
12032,0
12033,0
12034,0
12035,0
12036,0
12037,0
12038,0
12039,0
12040,0
12041,0
12042,0
12043,0
12044,0
12045,0
12046,0
12047,0
12048,0
12049,0
12050,0
12051,0
12052,0
12053,0
12054,0
12055,0
12056,0
12057,0
12058,0
12059,0
12060,0
12061,0
12062,0
12063,0
12064,0
12065,0
12066,0
12067,0
12068,0
12069,0
12070,0
12071,0
12072,0
12073,0
12074,0
12075,0
12076,0
12077,0
12078,0
12079,0
12080,0
12081,0
12082,0
12083,0
12084,0
12085,0
12086,0
12087,0
12088,0
12089,0
12090,0
12091,0
12092,0
12093,0
12094,0
12095,0
12096,0
12097,0
12098,0
12099,0
12100,0
12101,0
12102,0
12103,0
12104,0
12105,0
12106,0
12107,0
12108,0
12109,0
12110,0
12111,0
12112,0
12113,0
12114,0
12115,0
12116,0
12117,0
12118,0
12119,0
12120,0
12121,0
12122,0
12123,0
12124,0
12125,0
12126,0
12127,0
12128,0
12129,0
12130,0
12131,0
12132,0
12133,0
12134,0
12135,0
12136,0
12137,0
12138,0
12139,0
12140,0
12141,0
12142,0
12143,0
12144,0
12145,0
12146,0
12147,0
12148,0
12149,0
12150,0
12151,0
12152,0
12153,0
12154,0
12155,0
12156,0
12157,0
12158,0
12159,0
12160,0
12161,0
12162,0
12163,0
12164,0
12165,0
12166,0
12167,0
12168,0
12169,0
12170,0
12171,0
12172,0
12173,0
12174,0
12175,0
12176,0
12177,0
12178,0
12179,0
12180,0
12181,0
12182,0
12183,0
12184,0
12185,0
12186,0
12187,0
12188,0
12189,0
12190,0
12191,0
12192,0
12193,0
12194,0
12195,0
12196,0
12197,0
12198,0
12199,0
12200,0
12201,0
12202,0
12203,0
12204,0
12205,0
12206,0
12207,0
12208,0
12209,0
12210,0
12211,0
12212,0
12213,0
12214,0
12215,0
12216,0
12217,0
12218,0
12219,0
12220,0
12221,0
12222,0
12223,0
12224,0
12225,0
12226,0
12227,0
12228,0
12229,0
12230,0
12231,0
12232,0
12233,0
12234,0
12235,0
12236,0
12237,0
12238,0
12239,0
12240,0
12241,0
12242,0
12243,0
12244,0
12245,0
12246,0
12247,0
12248,0
12249,0
12250,0
12251,0
12252,0
12253,0
12254,0
12255,0
12256,0
12257,0
12258,0
12259,0
12260,0
12261,0
12262,0
12263,0
12264,0
12265,0
12266,0
12267,0
12268,0
12269,0
12270,0
12271,0
12272,0
12273,0
12274,0
12275,0
12276,0
12277,0
12278,0
12279,0
12280,0
12281,0
12282,0
12283,0
12284,0
12285,0
12286,0
12287,0
12288,0
12289,0
12290,0
12291,0
12292,0
12293,0
12294,17
12295,17
12296,17
12297,9
12298,9
12299,9
12300,9
12301,10
12302,10
12303,0
12304,11
12305,11
12306,11
12307,12
12308,12
12309,13
12310,13
12311,13
12312,14
12313,14
12314,14
12315,14
12316,0
12317,0
12318,7
12319,7
12320,7
12321,7
12322,0
12323,0
12324,0
12325,8
12326,8
12327,8
12328,8
12329,0
12330,0
12331,5
12332,5
12333,5
12334,0
12335,0
12336,6
12337,6
12338,6
12339,6
12340,0
12341,0
12342,0
12343,0
12344,0
12345,0
12346,0
12347,1
12348,1
12349,1
12350,1
12351,1
12352,0
12353,0
12354,0
12355,0
12356,0
12357,0
12358,2
12359,2
12360,2
12361,2
12362,2
12363,2
12364,2
12365,0
12366,0
12367,0
12368,0
12369,0
12370,0
12371,0
12372,0
12373,5
12374,5
12375,5
12376,5
12377,0
12378,0
12379,6
12380,6
12381,6
12382,0
12383,0
12384,0
12385,9
12386,9
12387,10
12388,10
12389,10
12390,17
12391,17
12392,17
12393,0
12394,0
12395,0
12396,0
12397,0
12398,0
12399,0
12400,0
12401,4
12402,4
12403,4
12404,4
12405,4
12406,4
12407,0
12408,0
12409,0
12410,0
12411,0
12412,0
12413,0
12414,0
12415,0
12416,0
12417,0
12418,0
12419,0
12420,0
12421,0
12422,0
12423,0
12424,0
12425,0
12426,0
12427,0
12428,0
12429,0
12430,0
12431,0
12432,0
12433,0
12434,0
12435,0
12436,0
12437,0
12438,0
12439,0
12440,0
12441,0
12442,0
12443,0
12444,0
12445,0
12446,0
12447,0
12448,0
12449,0
12450,0
12451,0
12452,0
12453,0
12454,0
12455,0
12456,0
12457,0
12458,0
12459,0
12460,0
12461,0
12462,0
12463,0
12464,0
12465,0
12466,0
12467,0
12468,0
12469,0
12470,0
12471,0
12472,0
12473,0
12474,0
12475,0
12476,0
12477,0
12478,0
12479,0
12480,0
12481,0
12482,0
12483,0
12484,0
12485,0
12486,0
12487,0
12488,0
12489,0
12490,0
12491,0
12492,0
12493,0
12494,0
12495,0
12496,0
12497,0
12498,0
12499,0
12500,0
12501,0
12502,0
12503,0
12504,0
12505,0
12506,0
12507,0
12508,0
12509,0
12510,0
12511,0
12512,0
12513,0
12514,0
12515,0
12516,0
12517,0
12518,0
12519,0
12520,0
12521,0
12522,0
12523,0
12524,0
12525,0
12526,0
12527,0
12528,0
12529,0
12530,0
12531,0
12532,0
12533,0
12534,0
12535,0
12536,0
12537,0
12538,0
12539,0
12540,0
12541,0
12542,0
12543,0
12544,0
12545,0
12546,0
12547,0
12548,0
12549,0
12550,0
12551,0
12552,0
12553,0
12554,0
12555,0
12556,0
12557,0
12558,0
12559,0
12560,0
12561,0
12562,0
12563,0
12564,0
12565,0
12566,0
12567,0
12568,0
12569,0
12570,0
12571,0
12572,0
12573,0
12574,0
12575,0
12576,0
12577,0
12578,0
12579,0
12580,0
12581,0
12582,0
12583,0
12584,0
12585,0
12586,0
12587,0
12588,0
12589,0
12590,0
12591,0
12592,0
12593,0
12594,0
12595,0
12596,0
12597,0
12598,0
12599,0
12600,0
12601,0
12602,0
12603,0
12604,0
12605,0
12606,0
12607,0
12608,0
12609,0
12610,0
12611,0
12612,0
12613,0
12614,0
12615,0
12616,0
12617,0
12618,0
12619,0
12620,0
12621,0
12622,0
12623,0
12624,0
12625,0
12626,0
12627,0
12628,0
12629,0
12630,0
12631,0
12632,0
12633,0
12634,0
12635,0
12636,0
12637,0
12638,0
12639,0
12640,0
12641,0
12642,0
12643,0
12644,0
12645,0
12646,0
12647,0
12648,0
12649,0
12650,0
12651,0
12652,0
12653,0
12654,0
12655,0
12656,0
12657,0
12658,0
12659,0
12660,0
12661,9
12662,9
12663,9
12664,10
12665,10
12666,0
12667,0
12668,0
12669,0
12670,0
12671,0
12672,0
12673,0
12674,0
12675,0
12676,0
12677,0
12678,0
12679,0
12680,0
12681,0
12682,0
12683,0
12684,5
12685,5
12686,5
12687,0
12688,0
12689,0
12690,6
12691,6
12692,6
12693,6
12694,0
12695,0
12696,0
12697,0
12698,0
12699,0
12700,0
12701,0
12702,0
12703,0
12704,0
12705,0
12706,0
12707,0
12708,0
12709,0
12710,0
12711,0
12712,0
12713,0
12714,0
12715,0
12716,0
12717,0
12718,0
12719,0
12720,0
12721,0
12722,0
12723,0
12724,0
12725,0
12726,0
12727,0
12728,0
12729,0
12730,0
12731,0
12732,0
12733,0
12734,0
12735,0
12736,0
12737,0
12738,0
12739,0
12740,0
12741,0
12742,0
12743,0
12744,0
12745,0
12746,0
12747,0
12748,0
12749,0
12750,0
12751,0
12752,0
12753,0
12754,0
12755,0
12756,0
12757,0
12758,0
12759,0
12760,0
12761,0
12762,0
12763,0
12764,0
12765,0
12766,0
12767,0
12768,0
12769,0
12770,0
12771,0
12772,0
12773,0
12774,0
12775,0
12776,0
12777,0
12778,0
12779,0
12780,0
12781,0
12782,0
12783,0
12784,0
12785,0
12786,0
12787,0
12788,0
12789,0
12790,0
12791,0
12792,0
12793,0
12794,0
12795,0
12796,0
12797,0
12798,0
12799,0
12800,0
12801,0
12802,0
12803,0
12804,5
12805,5
12806,5
12807,0
12808,0
12809,6
12810,6
12811,6
12812,0
12813,0
12814,0
12815,0
12816,2
12817,2
12818,2
12819,2
12820,2
12821,2
12822,2
12823,0
12824,0
12825,0
12826,0
12827,0
12828,17
12829,17
12830,17
12831,0
12832,0
12833,16
12834,16
12835,16
12836,16
12837,16
12838,16
12839,16
12840,16
12841,16
12842,16
12843,16
12844,16
12845,16
12846,16
12847,16
12848,16
12849,16
12850,0
12851,0
12852,0
12853,0
12854,0
12855,7
12856,7
12857,7
12858,7
12859,0
12860,0
12861,0
12862,0
12863,8
12864,8
12865,8
12866,8
12867,0
12868,0
12869,17
12870,17
12871,0
12872,0
12873,0
12874,0
12875,0
12876,0
12877,0
12878,0
12879,0
12880,0
12881,16
12882,16
12883,16
12884,16
12885,16
12886,16
12887,16
12888,16
12889,16
12890,16
12891,16
12892,16
12893,16
12894,0
12895,0
12896,0
12897,0
12898,0
12899,0
12900,0
12901,0
12902,0
12903,0
12904,0
12905,0
12906,0
12907,0
12908,0
12909,0
12910,0
12911,0
12912,0
12913,0
12914,0
12915,0
12916,0
12917,16
12918,16
12919,16
12920,16
12921,16
12922,16
12923,16
12924,16
12925,16
12926,16
12927,16
12928,0
12929,0
12930,0
12931,0
12932,0
12933,0
12934,0
12935,0
12936,0
12937,0
12938,0
12939,0
12940,0
12941,0
12942,0
12943,13
12944,13
12945,13
12946,0
12947,0
12948,14
12949,14
12950,14
12951,0
12952,0
12953,11
12954,11
12955,0
12956,0
12957,0
12958,0
12959,0
12960,0
12961,0
12962,0
12963,0
12964,0
12965,0
12966,0
12967,0
12968,0
12969,0
12970,0
12971,0
12972,0
12973,0
12974,0
12975,0
12976,0
12977,0
12978,0
12979,0
12980,5
12981,5
12982,5
12983,5
12984,5
12985,5
12986,5
12987,0
12988,0
12989,0
12990,0
12991,0
12992,0
12993,0
12994,0
12995,6
12996,6
12997,6
12998,6
12999,6
13000,0
13001,0
13002,0
13003,0
13004,0
13005,0
13006,0
13007,0
13008,0
13009,0
13010,0
13011,0
13012,0
13013,0
13014,0
13015,0
13016,0
13017,0
13018,0
13019,0
13020,0
13021,0
13022,0
13023,0
13024,0
13025,0
13026,0
13027,0
13028,0
13029,0
13030,0
13031,0
13032,0
13033,0
13034,0
13035,0
13036,0
13037,5
13038,5
13039,5
13040,5
13041,6
13042,6
13043,6
13044,6
13045,0
13046,0
13047,0
13048,0
13049,0
13050,0
13051,0
13052,0
13053,0
13054,0
13055,0
13056,0
13057,0
13058,0
13059,0
13060,0
13061,0
13062,0
13063,0
13064,0
13065,0
13066,0
13067,0
13068,0
13069,0
13070,0
13071,0
13072,0
13073,0
13074,0
13075,0
13076,0
13077,0
13078,0
13079,0
13080,0
13081,0
13082,0
13083,0
13084,0
13085,0
13086,0
13087,0
13088,0
13089,0
13090,0
13091,0
13092,0
13093,0
13094,0
13095,0
13096,0
13097,0
13098,0
13099,0
13100,0
13101,0
13102,0
13103,0
13104,0
13105,0
13106,0
13107,0
13108,0
13109,0
13110,0
13111,0
13112,0
13113,0
13114,0
13115,0
13116,0
13117,0
13118,0
13119,0
13120,0
13121,0
13122,0
13123,0
13124,0
13125,0
13126,0
13127,0
13128,0
13129,0
13130,13
13131,13
13132,13
13133,14
13134,14
13135,9
13136,9
13137,0
13138,0
13139,0
13140,0
13141,10
13142,10
13143,9
13144,0
13145,0
13146,0
13147,0
13148,0
13149,10
13150,10
13151,0
13152,0
13153,0
13154,0
13155,0
13156,0
13157,0
13158,0
13159,0
13160,0
13161,0
13162,0
13163,0
13164,0
13165,0
13166,0
13167,0
13168,0
13169,0
13170,0
13171,0
13172,0
13173,0
13174,0
13175,0
13176,0
13177,0
13178,0
13179,0
13180,0
13181,0
13182,0
13183,0
13184,0
13185,0
13186,0
13187,0
13188,0
13189,0
13190,0
13191,0
13192,0
13193,0
13194,0
13195,0
13196,0
13197,0
13198,0
13199,0
13200,0
13201,0
13202,0
13203,0
13204,0
13205,0
13206,0
13207,0
13208,0
13209,0
13210,0
13211,0
13212,0
13213,0
13214,0
13215,0
13216,0
13217,0
13218,0
13219,0
13220,0
13221,0
13222,0
13223,0
13224,0
13225,0
13226,0
13227,0
13228,0
13229,0
13230,0
13231,0
13232,0
13233,0
13234,0
13235,0
13236,0
13237,0
13238,0
13239,0
13240,0
13241,0
13242,0
13243,0
13244,0
13245,0
13246,0
13247,0
13248,0
13249,0
13250,0
13251,0
13252,0
13253,0
13254,0
13255,0
13256,0
13257,0
13258,0
13259,0
13260,0
13261,0
13262,0
13263,0
13264,0
13265,0
13266,0
13267,0
13268,0
13269,0
13270,0
13271,0
13272,0
13273,0
13274,0
13275,0
13276,0
13277,0
13278,0
13279,0
13280,0
13281,0
13282,0
13283,0
13284,0
13285,0
13286,0
13287,0
13288,0
13289,0
13290,0
13291,0
13292,0
13293,0
13294,0
13295,0
13296,0
13297,0
13298,0
13299,0
13300,0
13301,0
13302,0
13303,0
13304,0
13305,0
13306,0
13307,0
13308,0
13309,0
13310,0
13311,0
13312,0
13313,0
13314,0
13315,0
13316,0
13317,0
13318,0
13319,0
13320,0
13321,0
13322,0
13323,0
13324,0
13325,0
13326,0
13327,0
13328,0
13329,0
13330,0
13331,0
13332,0
13333,0
13334,0
13335,0
13336,0
13337,0
13338,0
13339,0
13340,0
13341,0
13342,0
13343,0
13344,0
13345,0
13346,0
13347,0
13348,0
13349,0
13350,0
13351,0
13352,0
13353,0
13354,0
13355,0
13356,0
13357,0
13358,0
13359,0
13360,0
13361,0
13362,0
13363,0
13364,0
13365,0
13366,0
13367,0
13368,0
13369,0
13370,0
13371,0
13372,0
13373,0
13374,0
13375,0
13376,0
13377,0
13378,0
13379,0
13380,16
13381,16
13382,16
13383,16
13384,16
13385,16
13386,16
13387,16
13388,16
13389,16
13390,16
13391,16
13392,16
13393,16
13394,16
13395,16
13396,16
13397,16
13398,16
13399,16
13400,16
13401,0
13402,0
13403,0
13404,0
13405,0
13406,0
13407,0
13408,0
13409,0
13410,0
13411,0
13412,0
13413,0
13414,0
13415,0
13416,0
13417,0
13418,0
13419,0
13420,0
13421,0
13422,0
13423,0
13424,0
13425,17
13426,17
13427,0
13428,0
13429,0
13430,0
13431,3
13432,3
13433,3
13434,3
13435,3
13436,0
13437,0
13438,0
13439,0
13440,0
13441,0
13442,0
13443,0
13444,0
13445,0
13446,0
13447,0
13448,0
13449,0
13450,0
13451,0
13452,0
13453,0
13454,0
13455,0
13456,0
13457,0
13458,0
13459,0
13460,0
13461,0
13462,0
13463,0
13464,0
13465,0
13466,0
13467,0
13468,5
13469,5
13470,5
13471,5
13472,0
13473,0
13474,0
13475,6
13476,6
13477,6
13478,6
13479,6
13480,6
13481,6
13482,6
13483,6
13484,6
13485,6
13486,6
13487,6
13488,6
13489,6
13490,0
13491,0
13492,0
13493,0
13494,0
13495,0
13496,0
13497,0
13498,0
13499,0
13500,0
13501,0
13502,0
13503,0
13504,7
13505,7
13506,7
13507,7
13508,0
13509,0
13510,0
13511,0
13512,0
13513,0
13514,0
13515,0
13516,0
13517,0
13518,0
13519,0
13520,0
13521,0
13522,8
13523,8
13524,8
13525,8
13526,0
13527,0
13528,0
13529,0
13530,0
13531,0
13532,0
13533,0
13534,0
13535,0
13536,0
13537,0
13538,0
13539,0
13540,0
13541,0
13542,0
13543,0
13544,0
13545,0
13546,0
13547,0
13548,0
13549,0
13550,0
13551,0
13552,0
13553,0
13554,0
13555,0
13556,0
13557,7
13558,7
13559,7
13560,7
13561,0
13562,0
13563,0
13564,0
13565,0
13566,0
13567,0
13568,0
13569,0
13570,0
13571,0
13572,0
13573,0
13574,0
13575,0
13576,0
13577,0
13578,0
13579,0
13580,0
13581,8
13582,8
13583,8
13584,8
13585,0
13586,0
13587,0
13588,0
13589,0
13590,0
13591,0
13592,0
13593,0
13594,0
13595,0
13596,0
13597,0
13598,0
13599,0
13600,0
13601,0
13602,15
13603,15
13604,0
13605,15
13606,15
13607,15
13608,15
13609,15
13610,15
13611,0
13612,15
13613,15
13614,15
13615,15
13616,15
13617,15
13618,15
13619,15
13620,15
13621,15
13622,15
13623,15
13624,15
13625,15
13626,15
13627,15
13628,15
13629,15
13630,15
13631,15
13632,15
13633,0
13634,0
13635,0
13636,0
13637,0
13638,0
13639,0
13640,0
13641,0
13642,0
13643,0
13644,0
13645,1
13646,1
13647,1
13648,1
13649,1
13650,0
13651,0
13652,0
13653,0
13654,0
13655,0
13656,4
13657,4
13658,4
13659,4
13660,4
13661,4
13662,0
13663,0
13664,0
13665,0
13666,0
13667,0
13668,0
13669,0
13670,17
13671,17
13672,0
13673,0
13674,0
13675,0
13676,0
13677,0
13678,0
13679,0
13680,0
13681,0
13682,0
13683,0
13684,0
13685,0
13686,0
13687,0
13688,0
13689,0
13690,0
13691,0
13692,0
13693,0
13694,0
13695,0
13696,0
13697,0
13698,0
13699,0
13700,0
13701,0
13702,0
13703,0
13704,0
13705,0
13706,0
13707,0
13708,0
13709,0
13710,0
13711,0
13712,0
13713,0
13714,0
13715,0
13716,0
13717,0
13718,0
13719,0
13720,0
13721,0
13722,0
13723,0
13724,0
13725,0
13726,0
13727,0
13728,0
13729,0
13730,0
13731,0
13732,0
13733,0
13734,0
13735,0
13736,0
13737,0
13738,0
13739,0
13740,0
13741,0
13742,0
13743,0
13744,0
13745,0
13746,0
13747,0
13748,0
13749,0
13750,0
13751,0
13752,0
13753,0
13754,0
13755,0
13756,0
13757,0
13758,0
13759,0
13760,0
13761,0
13762,0
13763,0
13764,0
13765,0
13766,0
13767,0
13768,0
13769,0
13770,0
13771,0
13772,0
13773,0
13774,0
13775,0
13776,0
13777,0
13778,0
13779,0
13780,0
13781,0
13782,0
13783,0
13784,0
13785,0
13786,0
13787,0
13788,0
13789,0
13790,0
13791,0
13792,0
13793,0
13794,0
13795,0
13796,0
13797,0
13798,0
13799,0
13800,0
13801,0
13802,0
13803,0
13804,0
13805,0
13806,0
13807,0
13808,0
13809,0
13810,0
13811,0
13812,0
13813,0
13814,0
13815,0
13816,0
13817,0
13818,0
13819,0
13820,0
13821,0
13822,0
13823,0
13824,0
13825,0
13826,0
13827,0
13828,0
13829,0
13830,0
13831,0
13832,0
13833,0
13834,0
13835,0
13836,0
13837,0
13838,0
13839,0
13840,0
13841,0
13842,0
13843,0
13844,0
13845,0
13846,0
13847,0
13848,0
13849,0
13850,0
13851,0
13852,0
13853,0
13854,0
13855,0
13856,0
13857,0
13858,0
13859,0
13860,0
13861,0
13862,0
13863,0
13864,0
13865,0
13866,0
13867,0
13868,0
13869,0
13870,0
13871,0
13872,0
13873,0
13874,0
13875,0
13876,0
13877,0
13878,0
13879,0
13880,0
13881,0
13882,0
13883,0
13884,0
13885,0
13886,0
13887,0
13888,0
13889,0
13890,0
13891,0
13892,0
13893,0
13894,0
13895,0
13896,0
13897,0
13898,0
13899,0
13900,0
13901,0
13902,0
13903,0
13904,0
13905,0
13906,17
13907,17
13908,17
13909,0
13910,0
13911,0
13912,0
13913,2
13914,2
13915,2
13916,2
13917,2
13918,2
13919,0
13920,0
13921,0
13922,0
13923,0
13924,9
13925,9
13926,10
13927,10
13928,10
13929,11
13930,11
13931,11
13932,12
13933,13
13934,13
13935,13
13936,14
13937,14
13938,14
13939,14
13940,0
13941,7
13942,7
13943,7
13944,0
13945,8
13946,8
13947,8
13948,8
13949,0
13950,0
13951,0
13952,0
13953,0
13954,1
13955,1
13956,1
13957,1
13958,1
13959,1
13960,0
13961,0
13962,0
13963,0
13964,0
13965,0
13966,0
13967,0
13968,0
13969,0
13970,0
13971,0
13972,0
13973,0
13974,0
13975,0
13976,0
13977,0
13978,0
13979,0
13980,0
13981,0
13982,0
13983,0
13984,0
13985,0
13986,5
13987,5
13988,5
13989,5
13990,5
13991,6
13992,6
13993,6
13994,0
13995,0
13996,17
13997,17
13998,17
13999,17
14000,0
14001,0
14002,0
14003,0
14004,0
14005,0
14006,0
14007,0
14008,0
14009,0
14010,0
14011,0
14012,0
14013,0
14014,0
14015,0
14016,0
14017,0
14018,0
14019,0
14020,0
14021,0
14022,0
14023,0
14024,0
14025,0
14026,0
14027,0
14028,0
14029,0
14030,0
14031,0
14032,0
14033,0
14034,0
14035,0
14036,0
14037,0
14038,0
14039,0
14040,0
14041,0
14042,0
14043,0
14044,0
14045,0
14046,0
14047,0
14048,0
14049,0
14050,0
14051,0
14052,0
14053,0
14054,0
14055,0
14056,0
14057,0
14058,0
14059,0
14060,0
14061,0
14062,0
14063,0
14064,0
14065,0
14066,0
14067,0
14068,0
14069,0
14070,0
14071,0
14072,0
14073,0
14074,0
14075,0
14076,0
14077,0
14078,0
14079,0
14080,0
14081,0
14082,0
14083,0
14084,0
14085,0
14086,0
14087,0
14088,0
14089,0
14090,0
14091,0
14092,0
14093,0
14094,0
14095,0
14096,0
14097,0
14098,0
14099,0
14100,0
14101,0
14102,0
14103,0
14104,0
14105,0
14106,0
14107,0
14108,0
14109,0
14110,0
14111,0
14112,0
14113,0
14114,0
14115,0
14116,0
14117,0
14118,0
14119,0
14120,0
14121,0
14122,0
14123,0
14124,0
14125,0
14126,0
14127,0
14128,0
14129,0
14130,0
14131,0
14132,0
